Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 00:00:00+05:30,797.6377478687106,802.6043590011434,773.102676748977,785.2708740234375,5541103,0.0,0.0
2022-08-11 00:00:00+05:30,789.3931671799884,794.5584547632653,783.0358808270973,787.4561767578125,2140171,0.0,0.0
2022-08-12 00:00:00+05:30,788.2011436920994,794.3597532856559,780.2545663139813,783.0855102539062,2281608,0.0,0.0
2022-08-16 00:00:00+05:30,787.0091371267113,820.4841061243703,785.8668530165204,818.646484375,6820860,0.0,0.0
2022-08-17 00:00:00+05:30,821.8251061706823,826.3944247131069,815.6665569709066,819.2424926757812,3694850,0.0,0.0
2022-08-18 00:00:00+05:30,819.2424982732776,830.8643803348916,814.9712248667225,827.487060546875,3836669,0.0,0.0
2022-08-19 00:00:00+05:30,831.6590020100715,877.9975063372673,828.3810509147645,865.978271484375,24506694,0.0,0.0
2022-08-22 00:00:00+05:30,870.3489222021524,885.9440928396547,831.7583184249253,834.6389770507812,14693558,0.0,0.0
2022-08-23 00:00:00+05:30,830.2186860110979,851.4758054285838,800.7170044255954,826.9407348632812,13515300,0.0,0.0
2022-08-24 00:00:00+05:30,824.7057449314291,832.5530144519059,811.6435339344212,830.71533203125,6558722,0.0,0.0
2022-08-25 00:00:00+05:30,834.8872968636307,836.7249186556676,806.8755991086638,810.5509033203125,6287921,0.0,0.0
2022-08-26 00:00:00+05:30,815.5175252208088,839.3572579921845,812.1899201058345,832.1060180664062,8513113,0.0,0.0
2022-08-29 00:00:00+05:30,809.6568862872252,838.9598906558654,809.5575783200563,830.814697265625,6652807,0.0,0.0
2022-08-30 00:00:00+05:30,838.3639279519193,854.853052046863,833.0993324729969,836.5263061523438,9490984,0.0,0.0
2022-09-01 00:00:00+05:30,836.1786110428566,840.896891465819,825.7983819868241,832.205322265625,3888408,0.0,0.0
2022-09-02 00:00:00+05:30,836.3772961974227,855.1511101136921,832.453661364093,846.2608642578125,8840020,0.0,0.0
2022-09-05 00:00:00+05:30,849.2408383459709,859.1244064933512,842.5359134065147,845.2178955078125,5434684,0.0,0.0
2022-09-06 00:00:00+05:30,848.9924967369896,852.8167629571822,838.4135910525765,844.6715087890625,3380947,0.0,0.0
2022-09-07 00:00:00+05:30,841.34390355148,872.8818834071583,839.45656712011,869.0576171875,8930248,0.0,0.0
2022-09-08 00:00:00+05:30,874.7194747455334,882.4674361389995,861.2103175448784,879.1397705078125,7943521,0.0,0.0
2022-09-09 00:00:00+05:30,882.8647363337152,918.8230111665029,881.0767685456086,900.794189453125,18369177,0.0,0.0
2022-09-12 00:00:00+05:30,908.5917937888757,935.7094766884073,904.9164896636296,932.2328491210938,12571292,0.0,0.0
2022-09-13 00:00:00+05:30,939.6828212343422,947.5300910326788,926.7696323590288,942.464111328125,9651873,0.0,0.0
2022-09-14 00:00:00+05:30,934.7162137866757,952.3973372673269,932.7295693365446,941.5204467773438,8500355,0.0,0.0
2022-09-15 00:00:00+05:30,948.6227105356871,966.2045257779371,944.0534526207866,962.0822143554688,8703534,0.0,0.0
2022-09-16 00:00:00+05:30,963.7708390297636,969.9294486322013,919.9653554207442,931.9348754882812,10712402,0.0,0.0
2022-09-19 00:00:00+05:30,936.6035233859415,966.1051441216654,929.0542383155523,953.1919555664062,7922869,0.0,0.0
2022-09-20 00:00:00+05:30,967.6945088775203,981.253320664252,960.5425768417049,963.7708740234375,7539047,0.0,0.0
2022-09-21 00:00:00+05:30,967.4958055259942,969.5817578577207,910.9757491040926,926.6702880859375,13178269,0.0,0.0
2022-09-22 00:00:00+05:30,927.6636330756828,947.1327240757105,921.8526617900203,940.3284912109375,8855564,0.0,0.0
2022-09-23 00:00:00+05:30,943.6560907349259,944.5003903545532,904.0722252851281,907.6978149414062,6646619,0.0,0.0
2022-09-26 00:00:00+05:30,902.9298668325187,903.8238810507095,849.5387993492976,857.6343994140625,9880236,0.0,0.0
2022-09-27 00:00:00+05:30,855.250423078027,869.1569340223851,828.2320468320444,838.5626220703125,11598728,0.0,0.0
2022-09-28 00:00:00+05:30,830.3180662467024,841.3439186150664,817.8518239091994,821.5767822265625,7040943,0.0,0.0
2022-09-29 00:00:00+05:30,833.397298932752,841.840537360557,807.6205765482326,810.9482421875,7476709,0.0,0.0
2022-09-30 00:00:00+05:30,817.0074825983058,824.9044059537981,795.6510560015113,815.1698608398438,10406215,0.0,0.0
2022-10-03 00:00:00+05:30,815.5174930611806,828.8280342513327,767.987051973626,779.1619262695312,12903551,0.0,0.0
2022-10-04 00:00:00+05:30,798.6310570283647,820.782130191074,784.8238540550776,817.5538330078125,10445528,0.0,0.0
2022-10-06 00:00:00+05:30,827.3380856304323,829.4240380019218,816.8088339211678,818.5968017578125,6175752,0.0,0.0
2022-10-07 00:00:00+05:30,815.5175431426418,820.4841542458248,800.9653483592849,811.4449462890625,6086925,0.0,0.0
2022-10-10 00:00:00+05:30,802.1076442362523,808.5145842940565,793.6644058758707,802.70361328125,4642360,0.0,0.0
2022-10-11 00:00:00+05:30,808.5642909534162,815.1201933857914,789.9394992391943,792.0254516601562,6193388,0.0,0.0
2022-10-12 00:00:00+05:30,795.6510796594179,801.1143517419731,781.098885224854,798.53173828125,5628537,0.0,0.0
2022-10-13 00:00:00+05:30,801.611001074561,806.3292814402415,771.8113356071052,779.5095825195312,7491563,0.0,0.0
2022-10-14 00:00:00+05:30,798.631049862618,801.2136633350241,773.0530031785853,774.890625,4562526,0.0,0.0
2022-10-17 00:00:00+05:30,776.8772936428353,784.6749095430578,766.4971248172017,780.949951171875,4602870,0.0,0.0
2022-10-18 00:00:00+05:30,786.1648602655723,809.5575857402827,785.2211920585196,804.5413208007812,7372253,0.0,0.0
2022-10-19 00:00:00+05:30,808.5642568930758,817.9511636471406,795.8000910936437,799.6740112304688,5222275,0.0,0.0
2022-10-20 00:00:00+05:30,795.6510768810764,816.7591734899688,789.7407977050715,814.5738525390625,4481441,0.0,0.0
2022-10-21 00:00:00+05:30,818.6961560498579,818.6961560498579,794.0617780160381,796.2967529296875,5266210,0.0,0.0
2022-10-24 00:00:00+05:30,802.604338216752,804.5909826182785,796.6444050121721,800.1210327148438,665021,0.0,0.0
2022-10-25 00:00:00+05:30,801.3130032227017,807.3225901998744,791.7770740551163,795.00537109375,4485050,0.0,0.0
2022-10-27 00:00:00+05:30,799.6243831454528,818.4975052321157,789.6911609945777,815.765869140625,7110289,0.0,0.0
2022-10-28 00:00:00+05:30,818.4975089277775,829.2253767736456,811.8422379311261,814.8222045898438,6898541,0.0,0.0
