Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 00:00:00+05:30,79.94142148948946,80.08928012611051,75.8014247865162,76.54071044921875,22176,0.0,0.0
2022-08-11 00:00:00+05:30,75.89999443720352,78.95570699488053,75.89999443720352,77.32927703857422,8978,0.0,0.0
2022-08-12 00:00:00+05:30,77.77285403422347,78.46285098513843,76.29428269334623,77.18142700195312,22905,0.0,0.0
2022-08-16 00:00:00+05:30,76.88571087858965,77.7728552005001,75.70285679631095,76.2449951171875,49107,0.0,0.0
2022-08-17 00:00:00+05:30,75.9000007694347,77.18143236201503,74.91428647372776,75.25928497314453,37529,0.0,0.0
2022-08-18 00:00:00+05:30,75.80142749660612,77.92071464287045,75.60428013392867,76.88571166992188,19343,0.0,0.0
2022-08-19 00:00:00+05:30,77.52642763266277,77.82213739681738,75.89999760840213,76.09713745117188,19585,0.0,0.0
2022-08-22 00:00:00+05:30,77.87142733576671,77.87142733576671,74.47071611217609,75.55500030517578,43186,0.0,0.0
2022-08-23 00:00:00+05:30,75.35784841854574,76.34356262949024,73.58356735108721,74.7171401977539,33864,0.0,0.0
2022-08-24 00:00:00+05:30,75.40713901228996,75.7028562910875,74.47071349676904,74.81571197509766,16670,0.0,0.0
2022-08-25 00:00:00+05:30,73.92856619195967,83.78570835088763,73.92856619195967,76.93499755859375,58488,0.0,0.0
2022-08-26 00:00:00+05:30,78.75857176941587,82.01142435198761,77.57571013178726,81.17356872558594,62353,0.0,0.0
2022-08-29 00:00:00+05:30,75.40713932789926,86.24999596328347,75.40713932789926,83.83499908447266,63378,0.0,0.0
2022-08-30 00:00:00+05:30,84.96856266728773,91.57285244664658,82.99713422934228,90.14356231689453,248840,0.0,0.0
2022-09-01 00:00:00+05:30,90.14356863522175,93.39642879399172,87.72857163762811,91.47428894042969,100612,0.0,0.0
2022-09-02 00:00:00+05:30,90.68571307496512,91.6714273475191,88.96071309799568,89.79856872558594,15562,0.0,0.0
2022-09-05 00:00:00+05:30,88.71428527193072,89.55214090652944,86.44713941793124,87.43285369873047,75351,0.0,0.0
2022-09-06 00:00:00+05:30,88.71428691854285,90.19285836718522,86.98928689512674,88.31999969482422,81012,0.0,0.0
