Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 00:00:00+05:30,959.4680210199522,963.9898167920657,920.9581185450114,929.3557739257812,5116,0.0,0.0
2022-08-11 00:00:00+05:30,936.2626165728998,941.2813747218961,908.3367516440087,910.5231323242188,2844,0.0,0.0
2022-08-12 00:00:00+05:30,911.3678951915109,966.7227870327217,904.9578476179552,956.9835205078125,4748,0.0,0.0
2022-08-16 00:00:00+05:30,956.983519274656,967.7662677960218,919.2686474972903,926.821533203125,5936,0.0,0.0
2022-08-17 00:00:00+05:30,934.1756741397661,952.411951600874,919.5667445510786,926.4736938476562,3697,0.0,0.0
2022-08-18 00:00:00+05:30,926.5233642435168,932.3868315188698,887.4668830878435,907.3926391601562,3426,0.0,0.0
2022-08-19 00:00:00+05:30,905.9019488079995,914.2499259772584,894.4235256930015,895.76513671875,3252,0.0,0.0
2022-08-22 00:00:00+05:30,892.4855748218647,914.0014533884668,883.8394688131872,904.7093505859375,3279,0.0,0.0
2022-08-23 00:00:00+05:30,890.448296279674,916.2871977342181,887.2681116615656,902.8211669921875,3923,0.0,0.0
2022-08-24 00:00:00+05:30,901.9764000390234,924.2376317768699,887.9637892393905,904.1627807617188,5643,0.0,0.0
2022-08-25 00:00:00+05:30,907.3429827427943,918.4239207597828,890.8458618648074,901.7279663085938,3888,0.0,0.0
2022-08-26 00:00:00+05:30,910.7219288492686,911.0697359555363,892.4359126131133,896.3614501953125,1224,0.0,0.0
2022-08-29 00:00:00+05:30,867.5908383383232,898.2994043017495,854.6713871374088,888.7588500976562,3177,0.0,0.0
2022-08-30 00:00:00+05:30,906.0510641687056,906.5976442042733,878.9699068055196,891.3924560546875,1768,0.0,0.0
2022-09-01 00:00:00+05:30,894.3241519458495,910.3243704385844,890.7464215193725,902.12548828125,2021,0.0,0.0
2022-09-02 00:00:00+05:30,906.4485395408697,953.3560971294879,894.4235362606017,922.7469482421875,4679,0.0,0.0
2022-09-05 00:00:00+05:30,917.2810159412019,987.8410940905252,917.2810159412019,937.7036743164062,3183,0.0,0.0
2022-09-06 00:00:00+05:30,929.2563639855842,957.8779053884048,918.324520621821,920.908447265625,1795,0.0,0.0
