Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 00:00:00+05:30,20.19224081397127,20.380954068188085,20.050706773160147,20.145063400268555,3695871,0.0,0.0
2022-08-11 00:00:00+05:30,20.28659666577477,20.380953289277095,19.95634938336809,20.003528594970703,3384528,0.0,0.0
2022-08-12 00:00:00+05:30,20.00352935945743,20.239420027376962,19.909172732349024,20.145063400268555,3140348,0.0,0.0
2022-08-16 00:00:00+05:30,20.19224081397127,20.239420027376962,20.050706773160147,20.145063400268555,3285567,0.0,0.0
2022-08-17 00:00:00+05:30,20.145063400268555,20.239420027376962,20.097884186862867,20.145063400268555,2817475,0.0,0.0
2022-08-18 00:00:00+05:30,20.09788313916293,20.333773794785515,20.050705727919567,20.19223976135254,3367337,0.0,0.0
2022-08-19 00:00:00+05:30,20.192242825663687,20.333776880575424,20.050708770751953,20.050708770751953,3208472,0.0,0.0
2022-08-22 00:00:00+05:30,20.09788466331013,20.09788466331013,19.720459945632115,19.76763916015625,2995773,0.0,0.0
2022-08-23 00:00:00+05:30,19.673282530810994,19.956350619143752,19.62610331628686,19.76763916015625,2215625,0.0,0.0
2022-08-24 00:00:00+05:30,19.76763896098131,19.90917300372162,19.720459746932544,19.86199378967285,5540331,0.0,0.0
2022-08-25 00:00:00+05:30,19.861994749126296,20.145064647983883,19.861994749126296,19.9091739654541,2519955,0.0,0.0
2022-08-26 00:00:00+05:30,20.050708770751953,20.286599462172564,20.00353135234909,20.050708770751953,4050990,0.0,0.0
2022-08-29 00:00:00+05:30,19.909172732349024,20.286597441079678,19.7676386915379,20.145063400268555,3976760,0.0,0.0
2022-08-30 00:00:00+05:30,20.28659638354215,20.28659638354215,20.145062350109175,20.19223976135254,2987602,0.0,0.0
2022-09-01 00:00:00+05:30,20.145063974849567,20.711201953944524,20.097884760098225,20.475311279296875,7092597,0.0,0.0
2022-09-02 00:00:00+05:30,20.569666772347297,20.758380038028793,20.380955306368886,20.71120262145996,7214311,0.0,0.0
2022-09-05 00:00:00+05:30,20.85273742675781,20.94709406301888,20.664024154235673,20.852737426757812,5413152,0.0,0.0
2022-09-06 00:00:00+05:30,20.899912557671907,21.230159848590574,20.85273514455622,21.13580322265625,7029366,0.0,0.0
2022-09-07 00:00:00+05:30,20.994269758790406,21.51322851609279,20.994269758790406,21.46605110168457,11453837,0.0,0.0
2022-09-08 00:00:00+05:30,21.560407730204005,21.701941773131654,21.418873687276356,21.46605110168457,8544734,0.0,0.0
2022-09-09 00:00:00+05:30,21.51322842463915,21.654764266668124,21.277337754194846,21.560407638549805,7536327,0.0,0.0
2022-09-12 00:00:00+05:30,21.56040754769434,21.749119003432757,21.32451687824408,21.65476417541504,11931156,0.0,0.0
2022-09-13 00:00:00+05:30,21.701940450595007,21.84347448489744,21.607583827825753,21.796297073364258,11480792,0.0,0.0
2022-09-14 00:00:00+05:30,21.560407638549805,21.654764266668124,21.51322842463915,21.560407638549805,4983940,0.0,0.0
2022-09-15 00:00:00+05:30,21.83209673559409,21.880611765825723,21.589517882976377,21.638032913208008,5293333,0.63,0.0
2022-09-16 00:00:00+05:30,21.443970998364172,21.58951794017445,21.15287526401384,21.346939086914062,7621644,0.0,0.0
2022-09-19 00:00:00+05:30,21.249906589212785,21.249906589212785,20.910295833871608,20.958812713623047,4090063,0.0,0.0
