Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 00:00:00+05:30,7970.924802198088,8177.154473361668,7816.992607453981,7968.162109375,166,0.0,0.0
2022-08-11 00:00:00+05:30,7992.6330107495305,8051.837699718046,7816.992433476269,7874.2236328125,106,0.0,0.0
2022-08-12 00:00:00+05:30,7844.621352617621,7893.958593829053,7697.596373807555,7851.8740234375,342,0.0,0.0
2022-08-16 00:00:00+05:30,7706.477427865819,7841.661474935936,7400.586518437086,7779.3486328125,901,0.0,0.0
2022-08-17 00:00:00+05:30,7841.661294113562,7893.958770971247,7771.602410021193,7797.80029296875,278,0.0,0.0
2022-08-18 00:00:00+05:30,7796.270997332878,7893.909592181032,7796.270997332878,7797.65234375,135,0.0,0.0
2022-08-19 00:00:00+05:30,7811.121380825926,7892.676228164338,7756.801269531251,7756.80126953125,280,0.0,0.0
2022-08-22 00:00:00+05:30,7877.1353497060345,7978.819218379153,7727.199270235858,7795.28466796875,217,0.0,0.0
2022-08-23 00:00:00+05:30,7701.543471389743,7933.379364126544,7658.126698456861,7862.6787109375,707,0.0,0.0
2022-08-24 00:00:00+05:30,8091.258942569968,8091.258942569968,7690.689662290929,7827.9951171875,513,0.0,0.0
2022-08-25 00:00:00+05:30,7796.320028604362,8037.0366220586175,7796.320028604362,7868.451171875,201,0.0,0.0
2022-08-26 00:00:00+05:30,7796.27118396547,8037.036931198425,7796.27118396547,8017.1044921875,447,0.0,0.0
2022-08-29 00:00:00+05:30,7976.845646516413,8387.331518479652,7913.693973906684,8121.9462890625,921,0.0,0.0
2022-08-30 00:00:00+05:30,8384.321728180385,8384.321728180385,8096.241380545127,8261.4228515625,254,0.0,0.0
2022-09-01 00:00:00+05:30,8002.500399904875,8386.344130553827,8002.500399904875,8367.3984375,310,0.0,0.0
2022-09-02 00:00:00+05:30,8338.980900963888,8409.039786772484,8288.656912566166,8291.46875,194,0.0,0.0
2022-09-05 00:00:00+05:30,8268.921869858814,8337.994009583172,8160.379936006252,8246.966796875,111,0.0,0.0
2022-09-06 00:00:00+05:30,8189.982402157047,8252.049039784462,8102.1621089290975,8141.927734375,113,0.0,0.0
2022-09-07 00:00:00+05:30,8141.631901221129,8184.851133691254,8102.162106523657,8122.7353515625,340,0.0,0.0
2022-09-08 00:00:00+05:30,8122.883654911375,8239.319547923953,8106.108992358715,8183.32177734375,140,0.0,0.0
2022-09-09 00:00:00+05:30,8189.982612050445,8189.982612050445,7993.620378339838,8062.59375,90,0.0,0.0
2022-09-12 00:00:00+05:30,7607.802795871461,8114.989648929559,7607.802795871461,7909.64794921875,235,0.0,0.0
2022-09-13 00:00:00+05:30,7918.627272263314,7918.627272263314,7795.284168333979,7882.95654296875,333,0.0,0.0
2022-09-14 00:00:00+05:30,7943.296376188215,8086.3743854487475,7803.178601602038,7880.19384765625,299,0.0,0.0
2022-09-15 00:00:00+05:30,7893.958531344098,7893.958531344098,7815.018946030657,7838.60205078125,52,0.0,0.0
2022-09-16 00:00:00+05:30,7821.926633647133,7844.621765799761,7652.206514940522,7675.39501953125,301,0.0,0.0
2022-09-19 00:00:00+05:30,7657.140080101952,7690.689405195182,7455.844129542571,7586.2919921875,252,0.0,0.0
2022-09-20 00:00:00+05:30,7586.292323374601,7642.339240900588,7460.778179528644,7558.21923828125,206,0.0,0.0
2022-09-21 00:00:00+05:30,7528.863201703607,7597.935341168778,7479.525959228485,7486.72900390625,213,0.0,0.0
2022-09-22 00:00:00+05:30,7502.221280033361,7502.221280033361,7399.599813096169,7454.61083984375,224,0.0,0.0
