Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-10 00:00:00+05:30,306.4002914518357,307.32982689105205,304.0520275409364,304.4923400878906,8923568,0.0,0.0
2022-08-11 00:00:00+05:30,306.2535262874681,306.6938388282851,298.71948190772406,299.6490173339844,10885990,0.0,0.0
2022-08-12 00:00:00+05:30,299.64903114721767,302.7311294956298,297.9367509692336,301.8994445800781,6422504,0.0,0.0
2022-08-16 00:00:00+05:30,301.89940137269485,304.78582806068573,301.89940137269485,303.8562927246094,8609864,0.0,0.0
2022-08-17 00:00:00+05:30,304.9815469190847,306.4981258613124,304.29662296206914,305.8132019042969,7975854,0.0,0.0
2022-08-18 00:00:00+05:30,306.2535296796868,309.18886702485946,305.8621573389562,308.8464050292969,9883851,0.0,0.0
2022-08-19 00:00:00+05:30,309.3356294920489,309.3356294920489,304.4923407637801,305.27508544921875,10422413,0.0,0.0
2022-08-22 00:00:00+05:30,304.49234342189817,310.16731709035855,304.29664231893224,307.62335205078125,11355837,0.0,0.0
2022-08-23 00:00:00+05:30,306.20463663228264,309.18888449120607,305.37295169887534,309.0910339355469,9338887,0.0,0.0
2022-08-24 00:00:00+05:30,308.9442329162533,312.5644939869803,306.3024175554749,307.3298034667969,11346892,0.0,0.0
2022-08-25 00:00:00+05:30,308.65074168382785,309.5802472843644,304.8837193558735,305.6175537109375,7759104,0.0,0.0
2022-08-26 00:00:00+05:30,307.96580078116807,308.60178454870953,305.27507496020473,306.1556701660156,6956588,0.0,0.0
2022-08-29 00:00:00+05:30,303.3181859856424,308.1615044477182,302.19297933217075,306.7916564941406,11361400,0.0,0.0
2022-08-30 00:00:00+05:30,307.47657206947457,314.4724530992556,307.47657206947457,313.59185791015625,17829428,0.0,0.0
2022-09-01 00:00:00+05:30,312.61343559412273,314.96169956089864,309.18887526680055,310.75439453125,13254985,0.0,0.0
2022-09-02 00:00:00+05:30,311.8306875359656,317.2610497669322,311.19467387989897,316.18475341796875,25758860,0.0,0.0
2022-09-05 00:00:00+05:30,317.99487961727425,322.4957361930471,316.771822387977,321.76190185546875,17471906,0.0,0.0
